SymbolID,n_Buy,n_Hold,n_Sell,np_Buy,np_Hold,np_Sell,np_p25_Buy,np_p25_Hold,np_p25_Sell,np_p50_Buy,np_p50_Hold,np_p50_Sell,np_p75_Buy,np_p75_Hold,np_p75_Sell,p_Buy,p_Hold,p_Sell,p_avg_Buy,p_avg_Hold,p_avg_Sell,p_max_Buy,p_max_Hold,p_max_Sell,x_dec
S2718877,0.0653720438377,0.574787720444,0.0,0.0438307838719,0.464042608147,0.0,0.010957695968,0.114538311989,0.0,0.0219153919359,0.139982270035,0.0,0.0328730879039,0.187474127102,0.0,0.171428571429,1.26666666667,0.0,0.0857142857143,0.422222222222,0.0,0.171428571429,0.5,0.0,Sell
S49814117,0.246106517977,0.150228608752,0.0,0.413783665968,0.146656945092,0.0,0.116793082467,0.146656945092,0.0,0.171574759988,0.146656945092,0.0,0.175886130511,0.146656945092,0.0,2.03638253638,0.378378378378,0.0,0.678794178794,0.378378378378,0.0,1.0,0.378378378378,0.0,Buy
S1972767,0.0307633147472,0.0,0.02151617299,0.105236843876,0.0,0.0,0.105236843876,0.0,0.0,0.105236843876,0.0,0.0,0.105236843876,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,Hold
S45649240,5.61045952701,0.0,0.0,0.997232130486,0.0,0.0,0.997232130486,0.0,0.0,0.997232130486,0.0,0.0,0.997232130486,0.0,0.0,0.421014492754,0.0,0.0,0.421014492754,0.0,0.0,0.421014492754,0.0,0.0,Buy
S10151185,5.61045952701,0.13716525147,0.0,0.997232130486,0.123452758157,0.0,0.997232130486,0.123452758157,0.0,0.997232130486,0.123452758157,0.0,0.997232130486,0.123452758157,0.0,0.421014492754,0.333333333333,0.0,0.421014492754,0.333333333333,0.0,0.421014492754,0.333333333333,0.0,Hold
S12434156,0.207652374543,0.0,0.0,0.325669613404,0.0,0.0,0.150830261632,0.0,0.0,0.162834806702,0.0,0.0,0.174839351772,0.0,0.0,1.01398601399,0.0,0.0,0.506993006993,0.0,0.0,0.590909090909,0.0,0.0,Buy
S12434156,0.0,0.104506858263,0.0,0.0,0.133769050405,0.0,0.0,0.133769050405,0.0,0.0,0.133769050405,0.0,0.0,0.133769050405,0.0,0.0,0.413793103448,0.0,0.0,0.413793103448,0.0,0.0,0.413793103448,0.0,Sell
S1848572,0.388386848683,0.0,0.0,0.576024449287,0.0,0.0,0.0924411445599,0.0,0.0,0.124022809892,0.0,0.0,0.131275104908,0.0,0.0,2.37169312169,0.0,0.0,0.474338624339,0.0,0.0,0.666666666667,0.0,0.0,Hold
S448588,0.123053258989,0.502939255389,0.0788926342968,0.12201373203,0.479111985938,0.0702195816247,0.12201373203,0.229745221873,0.0702195816247,0.12201373203,0.239555992969,0.0702195816247,0.12201373203,0.249366764065,0.0702195816247,0.347826086957,0.959482758621,0.25,0.347826086957,0.47974137931,0.25,0.347826086957,0.534482758621,0.25,Hold
S3562364,0.161507402423,0.0,0.0,0.14884438363,0.0,0.0,0.14884438363,0.0,0.0,0.14884438363,0.0,0.0,0.14884438363,0.0,0.0,0.37037037037,0.0,0.0,0.37037037037,0.0,0.0,0.37037037037,0.0,0.0,Hold
S30990203,0.0845991155547,0.0,0.0,0.193906180699,0.0,0.0,0.193906180699,0.0,0.0,0.193906180699,0.0,0.0,0.193906180699,0.0,0.0,0.666666666667,0.0,0.0,0.666666666667,0.0,0.0,0.666666666667,0.0,0.0,Sell
S2690874,0.0845991155547,0.0,0.0,0.186982170355,0.0,0.0,0.058020343488,0.0,0.0,0.0934910851774,0.0,0.0,0.128961826867,0.0,0.0,0.806818181818,0.0,0.0,0.403409090909,0.0,0.0,0.625,0.0,0.0,Sell
S24377154,0.111517015958,0.607446113651,0.0,0.407976497033,0.218473088702,0.0,0.123738195057,0.00879192652879,0.0,0.140069486098,0.0134464758676,0.0,0.150284796509,0.0269396004289,0.0,2.36134453782,0.751204439954,0.0,0.787114845938,0.150240887991,0.0,1.0,0.333333333333,0.0,Buy
S2645309,1.00365314363,0.516002612671,0.23667790289,0.74473568999,0.261096532641,0.194598212896,0.341044126799,0.0763250235804,0.194598212896,0.372367844995,0.081933596035,0.194598212896,0.403691563192,0.0951900407577,0.194598212896,1.08867597899,0.648574561404,0.4,0.544337989494,0.216191520468,0.4,0.572916666667,0.263157894737,0.4,Sell
S39455115,0.315323976158,0.0195950359242,0.0,0.321952758085,0.139982270035,0.0,0.159898852775,0.139982270035,0.0,0.160976379042,0.139982270035,0.0,0.162053905309,0.139982270035,0.0,0.813209494324,1.0,0.0,0.406604747162,1.0,0.0,0.421052631579,1.0,0.0,Hold
S34211132,0.0,0.0914435009798,0.0,0.0,0.063662371542,0.0,0.0,0.063662371542,0.0,0.0,0.063662371542,0.0,0.0,0.063662371542,0.0,0.0,0.210526315789,0.0,0.0,0.210526315789,0.0,0.0,0.210526315789,0.0,Buy
S362146,0.0730628725245,0.46374918354,0.0,0.12720068118,0.356405194103,0.0,0.12720068118,0.0872161102902,0.0,0.12720068118,0.134022819937,0.0,0.12720068118,0.15799789673,0.0,0.470588235294,1.05088495575,0.0,0.470588235294,0.350294985251,0.0,0.470588235294,0.5,0.0,Buy
S27897285,5.61045952701,0.0,0.0,0.997232130486,0.0,0.0,0.997232130486,0.0,0.0,0.997232130486,0.0,0.0,0.997232130486,0.0,0.0,0.421014492754,0.0,0.0,0.421014492754,0.0,0.0,0.421014492754,0.0,0.0,Sell
S585182,0.0,0.0718484650555,0.0,0.0,0.100517114953,0.0,0.0,0.100517114953,0.0,0.0,0.100517114953,0.0,0.0,0.100517114953,0.0,0.0,0.375,0.0,0.0,0.375,0.0,0.0,0.375,0.0,Buy
S2702259,0.0038454143434,0.450685826257,0.00717205766334,0.0155028512365,0.154076055193,0.0282293339618,0.0155028512365,0.0385190137982,0.0282293339618,0.0155028512365,0.0770380275964,0.0282293339618,0.0155028512365,0.115557041395,0.0282293339618,0.25,0.229508196721,0.333333333333,0.25,0.114754098361,0.333333333333,0.25,0.229508196721,0.333333333333,Buy
S38857148,0.22687944626,0.0,0.0,0.252168691458,0.0,0.0,0.252168691458,0.0,0.0,0.252168691458,0.0,0.0,0.252168691458,0.0,0.0,0.529411764706,0.0,0.0,0.529411764706,0.0,0.0,0.529411764706,0.0,0.0,Sell
S2766091,0.0,0.169823644677,0.0,0.0,0.0903225522906,0.0,0.0,0.0903225522906,0.0,0.0,0.0903225522906,0.0,0.0,0.0903225522906,0.0,0.0,0.219178082192,0.0,0.0,0.219178082192,0.0,0.0,0.219178082192,0.0,Sell
S48769203,0.223034031917,0.0,0.0,0.314158306634,0.0,0.0,0.0744369160851,0.0,0.0,0.0874535053753,0.0,0.0,0.0915561659488,0.0,0.0,1.41693600517,0.0,0.0,0.354234001293,0.0,0.0,0.529411764706,0.0,0.0,Sell
S838730,0.0230724860604,0.0,0.0,0.0663973280298,0.0,0.0,0.0125281956995,0.0,0.0,0.025056391399,0.0,0.0,0.0331986640149,0.0,0.0,0.619047619048,0.0,0.0,0.206349206349,0.0,0.0,0.333333333333,0.0,0.0,Hold
S108661,0.0,0.215545395167,0.0,0.0,0.155596697209,0.0,0.0,0.0585585196739,0.0,0.0,0.0777983486046,0.0,0.0,0.0970381775353,0.0,0.0,0.453846153846,0.0,0.0,0.226923076923,0.0,0.0,0.3,0.0,Sell
S5872139,0.0,0.163291966035,0.0,0.0,0.144319288012,0.0,0.0,0.144319288012,0.0,0.0,0.144319288012,0.0,0.0,0.144319288012,0.0,0.0,0.357142857143,0.0,0.0,0.357142857143,0.0,0.0,0.357142857143,0.0,Buy
S9611200,0.0845991155547,0.254735467015,0.0,0.115461113291,0.173495180467,0.0,0.0361733924807,0.173495180467,0.0,0.0577305566453,0.173495180467,0.0,0.0792877208099,0.173495180467,0.0,0.530303030303,0.34375,0.0,0.265151515152,0.34375,0.0,0.363636363636,0.34375,0.0,Sell
S32973162,0.392232263026,0.0,0.0,0.340979694535,0.0,0.0,0.159667115448,0.0,0.0,0.170489847267,0.0,0.0,0.181312579086,0.0,0.0,0.77037037037,0.0,0.0,0.385185185185,0.0,0.0,0.4,0.0,0.0,Sell
S2620997,0.00769082868679,0.235140431091,0.0,0.00876973698967,0.525417256588,0.0,0.00876973698967,0.14898649452,0.0,0.00876973698967,0.197964824776,0.0,0.00876973698967,0.212704546161,0.0,0.1,2.0375,0.0,0.1,0.679166666667,0.0,0.1,1.0,0.0,Hold
S49160135,0.0884445298981,0.0522534291313,0.0,0.148698125323,0.126994494305,0.0,0.148698125323,0.0317486235762,0.0,0.148698125323,0.0634972471524,0.0,0.148698125323,0.0952458707286,0.0,0.5,0.555555555556,0.0,0.5,0.277777777778,0.0,0.5,0.555555555556,0.0,Sell
S1674183,0.138434916362,0.352710646636,0.0,0.323528182001,0.260118720135,0.0,0.0831534772039,0.0627103589952,0.0,0.0911377802107,0.12542071799,0.0,0.124179503902,0.130059360067,0.0,1.56911196911,0.63768115942,0.0,0.523037323037,0.212560386473,0.0,0.6,0.333333333333,0.0,Buy
S453098,0.0346087290906,0.104506858263,0.0430323459801,0.0858619453101,0.153130360333,0.0518605979888,0.0858619453101,0.153130360333,0.0518605979888,0.0858619453101,0.153130360333,0.0518605979888,0.0858619453101,0.153130360333,0.0518605979888,0.461538461538,0.473684210526,0.25,0.461538461538,0.473684210526,0.25,0.461538461538,0.473684210526,0.25,Sell
S3559786,0.284560661411,0.00653167864141,0.0,0.639908070663,0.0,0.0,0.188468391996,0.0,0.0,0.212610531244,0.0,0.0,0.237790908958,0.0,0.0,2.0971975393,0.0,0.0,0.699065846434,0.0,0.0,0.727272727273,0.0,0.0,Buy
S686568,0.0,0.411495754409,0.0,0.0,0.18750934799,0.0,0.0,0.18750934799,0.0,0.0,0.18750934799,0.0,0.0,0.18750934799,0.0,0.0,0.292307692308,0.0,0.0,0.292307692308,0.0,0.0,0.292307692308,0.0,Buy
S1913464,0.392232263026,0.0326583932071,0.0,0.299180489087,0.120477555691,0.0,0.0747951222717,0.120477555691,0.0,0.149590244543,0.120477555691,0.0,0.224385366815,0.120477555691,0.0,0.477707006369,0.666666666667,0.0,0.238853503185,0.666666666667,0.0,0.477707006369,0.666666666667,0.0,Hold
S5872139,0.0,0.0,0.200817614574,0.0,0.0,0.179250713616,0.0,0.0,0.179250713616,0.0,0.0,0.179250713616,0.0,0.0,0.179250713616,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.4,Sell
S3900156,0.0,0.0979751796212,0.0,0.0,0.11268355372,0.0,0.0,0.11268355372,0.0,0.0,0.11268355372,0.0,0.0,0.11268355372,0.0,0.0,0.36,0.0,0.0,0.36,0.0,0.0,0.36,0.0,Buy
S3600150,0.0884445298981,0.0457217504899,0.0,0.120001995875,0.0356377415771,0.0,0.120001995875,0.0356377415771,0.0,0.120001995875,0.0356377415771,0.0,0.120001995875,0.0356377415771,0.0,0.40350877193,0.166666666667,0.0,0.40350877193,0.166666666667,0.0,0.40350877193,0.166666666667,0.0,Sell
S1339514,0.0,0.189418680601,0.0,0.0,0.246626119851,0.0,0.0,0.246626119851,0.0,0.0,0.246626119851,0.0,0.0,0.246626119851,0.0,0.0,0.566666666667,0.0,0.0,0.566666666667,0.0,0.0,0.566666666667,0.0,Hold
S47757139,0.0422995577774,0.104506858263,0.0,0.188722715049,0.0808188012866,0.0,0.0936892324719,0.0808188012866,0.0,0.0943613575246,0.0808188012866,0.0,0.0950334825773,0.0808188012866,0.0,1.33333333333,0.25,0.0,0.666666666667,0.25,0.0,0.75,0.25,0.0,Buy
S5265154,0.119207844645,0.437622468975,0.0,0.140263861785,0.158192051966,0.0,0.140263861785,0.158192051966,0.0,0.140263861785,0.158192051966,0.0,0.140263861785,0.158192051966,0.0,0.40625,0.239130434783,0.0,0.40625,0.239130434783,0.0,0.40625,0.239130434783,0.0,Buy
S45397242,0.59988463757,0.333115610712,0.0,1.00084358834,0.162580756358,0.0,0.134117954554,0.162580756358,0.0,0.140997579457,0.162580756358,0.0,0.168964397996,0.162580756358,0.0,3.49946907841,0.281690140845,0.0,0.499924154059,0.281690140845,0.0,0.617647058824,0.281690140845,0.0,Buy
S150960,0.0038454143434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sell
S11158180,0.922899442415,0.391900718485,0.0860646919601,0.83261291715,0.210337626324,0.0,0.170503713552,0.102075612775,0.0,0.181211889616,0.105168813162,0.0,0.218861405351,0.108262013549,0.0,1.92354318924,0.6875,0.0,0.480885797309,0.34375,0.0,0.592592592593,0.5,0.0,Hold
S1148556,0.134589502019,0.0,0.0,0.191075218294,0.0,0.0,0.191075218294,0.0,0.0,0.191075218294,0.0,0.0,0.191075218294,0.0,0.0,0.520833333333,0.0,0.0,0.520833333333,0.0,0.0,0.520833333333,0.0,0.0,Buy
S3350188,0.0,0.228608752449,0.0,0.0,0.0925413825264,0.0,0.0,0.0925413825264,0.0,0.0,0.0925413825264,0.0,0.0,0.0925413825264,0.0,0.0,0.193548387097,0.0,0.0,0.193548387097,0.0,0.0,0.193548387097,0.0,Buy
S4354116,0.0769082868679,0.0979751796212,0.0,0.132058777943,0.110474072274,0.0,0.132058777943,0.110474072274,0.0,0.132058777943,0.110474072274,0.0,0.132058777943,0.110474072274,0.0,0.47619047619,0.352941176471,0.0,0.47619047619,0.352941176471,0.0,0.47619047619,0.352941176471,0.0,Buy
S30609112,0.21534320323,0.169823644677,0.0,0.487369810834,0.103024161206,0.0,0.143047734123,0.103024161206,0.0,0.148827371871,0.103024161206,0.0,0.175050857229,0.103024161206,0.0,1.89259259259,0.25,0.0,0.630864197531,0.25,0.0,0.7,0.25,0.0,Sell
S362146,0.0730628725245,0.0,0.0,0.12720068118,0.0,0.0,0.12720068118,0.0,0.0,0.12720068118,0.0,0.0,0.12720068118,0.0,0.0,0.470588235294,0.0,0.0,0.470588235294,0.0,0.0,0.470588235294,0.0,0.0,Buy
S3940295,0.0,0.0,0.00717205766334,0.0,0.0,0.0211720004714,0.0,0.0,0.0211720004714,0.0,0.0,0.0211720004714,0.0,0.0,0.0211720004714,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,Sell
S41702130,0.607575466256,0.0195950359242,0.0286882306534,0.473250416071,0.0699911350176,0.0677504015083,0.473250416071,0.0699911350176,0.0677504015083,0.473250416071,0.0699911350176,0.0677504015083,0.473250416071,0.0699911350176,0.0677504015083,0.607142857143,0.5,0.4,0.607142857143,0.5,0.4,0.607142857143,0.5,0.4,Hold
S14926173,0.257642761007,0.0,0.0,0.362972049496,0.0,0.0,0.150222262503,0.0,0.0,0.181486024748,0.0,0.0,0.212749786993,0.0,0.0,0.993220338983,0.0,0.0,0.496610169492,0.0,0.0,0.593220338983,0.0,0.0,Buy
S12434156,0.253797346664,0.0849118223383,0.0,0.35325345621,0.111008126499,0.0,0.157682054331,0.111008126499,0.0,0.176626728105,0.111008126499,0.0,0.195571401879,0.111008126499,0.0,1.0044603033,0.380952380952,0.0,0.50223015165,0.380952380952,0.0,0.631578947368,0.380952380952,0.0,Buy
S23987404,1.02672562969,0.280862181581,0.157785268594,1.23207969083,0.131922577792,0.113491982489,0.150580331219,0.00378838131031,0.113491982489,0.207180885074,0.0294651879691,0.113491982489,0.258879043233,0.0586574511069,0.113491982489,3.14307899464,0.437212643678,0.285714285714,0.523846499106,0.10930316092,0.285714285714,0.574468085106,0.241379310345,0.285714285714,Sell
S38927421,0.722937896558,0.169823644677,0.0,0.976993230244,0.0835331036809,0.0,0.0870584440913,0.0835331036809,0.0,0.141282999659,0.0835331036809,0.0,0.191447908921,0.0835331036809,0.0,3.17069781828,0.202702702703,0.0,0.452956831182,0.202702702703,0.0,0.592592592593,0.202702702703,0.0,Hold
S516354,0.0576812151509,0.411495754409,0.0,0.115281186543,0.18750934799,0.0,0.115281186543,0.18750934799,0.0,0.115281186543,0.18750934799,0.0,0.115281186543,0.18750934799,0.0,0.48,0.292307692308,0.0,0.48,0.292307692308,0.0,0.48,0.292307692308,0.0,Buy
S2546178,0.0807537012113,0.209013716525,0.0,0.0730513064531,0.144959569109,0.0,0.0182628266133,0.144959569109,0.0,0.0365256532266,0.144959569109,0.0,0.0547884798398,0.144959569109,0.0,0.285714285714,0.317073170732,0.0,0.142857142857,0.317073170732,0.0,0.285714285714,0.317073170732,0.0,Sell
S5131181,0.895981542011,0.0653167864141,0.0,1.29538652726,0.0681523972881,0.0,0.109489869105,0.0681523972881,0.0,0.14037108789,0.0681523972881,0.0,0.161842227522,0.0681523972881,0.0,4.5403262552,0.266666666667,0.0,0.45403262552,0.266666666667,0.0,0.6,0.266666666667,0.0,Buy
S2645309,0.0,0.0195950359242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buy
S11027212,0.234570274947,0.150228608752,0.0,0.494110000787,0.193796677443,0.0,0.108570745532,0.193796677443,0.0,0.129444121167,0.193796677443,0.0,0.203206315445,0.193796677443,0.0,2.23748395379,0.5,0.0,0.745827984596,0.5,0.0,1.0,0.5,0.0,Buy
S4144369,0.0,0.0,0.100408807287,0.0,0.0,0.0905352822359,0.0,0.0,0.0905352822359,0.0,0.0,0.0905352822359,0.0,0.0,0.0905352822359,0.0,0.0,0.285714285714,0.0,0.0,0.285714285714,0.0,0.0,0.285714285714,Sell
S37505145,0.0,0.0391900718485,0.0,0.0,0.13197654985,0.0,0.0,0.13197654985,0.0,0.0,0.13197654985,0.0,0.0,0.13197654985,0.0,0.0,0.666666666667,0.0,0.0,0.666666666667,0.0,0.0,0.666666666667,0.0,Hold
S3215079,0.0576812151509,0.0457217504899,0.0,0.120084569316,0.0267283061829,0.0,0.120084569316,0.0267283061829,0.0,0.120084569316,0.0267283061829,0.0,0.120084569316,0.0267283061829,0.0,0.5,0.125,0.0,0.5,0.125,0.0,0.5,0.125,0.0,Sell
S985378,0.0,0.176355323318,0.0,0.0,0.121920041644,0.0,0.0,0.121920041644,0.0,0.0,0.121920041644,0.0,0.0,0.121920041644,0.0,0.0,0.290322580645,0.0,0.0,0.290322580645,0.0,0.0,0.290322580645,0.0,Buy
S4295271,0.0884445298981,0.0,0.0,0.244805633656,0.0,0.0,0.119207766259,0.0,0.0,0.122402816828,0.0,0.0,0.125597867396,0.0,0.0,1.19230769231,0.0,0.0,0.596153846154,0.0,0.0,0.692307692308,0.0,0.0,Buy
S167247,5.6796769852,0.150228608752,0.0,1.12251408748,0.142991548999,0.0,0.343269500368,0.0147445090287,0.0,0.561257043741,0.033160051025,0.0,0.779244587114,0.0541634292461,0.0,0.897204968944,0.710256410256,0.0,0.448602484472,0.177564102564,0.0,0.47619047619,0.333333333333,0.0,Sell
S2023109,0.0538358008075,0.0,0.0,0.164066755937,0.0,0.0,0.0683611483072,0.0,0.0,0.0820333779686,0.0,0.0,0.0957056076301,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.666666666667,0.0,0.0,Hold
S11027212,0.0,0.0849118223383,0.0,0.0,0.14005166454,0.0,0.0,0.0598596650207,0.0,0.0,0.07002583227,0.0,0.0,0.0801919995192,0.0,0.0,0.717391304348,0.0,0.0,0.358695652174,0.0,0.0,0.5,0.0,Buy
S30331217,0.784464526053,0.0587851077727,0.0,1.40930740113,0.101677098347,0.0,0.144970980173,0.0482613697532,0.0,0.160058665016,0.0508385491735,0.0,0.212481673247,0.0534157285938,0.0,4.59683167709,0.630769230769,0.0,0.574603959637,0.315384615385,0.0,0.685714285714,0.4,0.0,Buy
S46520112,0.0576812151509,0.235140431091,0.0,0.157955530306,0.205731080774,0.0,0.0670495069969,0.0857212836557,0.0,0.0789777651528,0.102865540387,0.0,0.0909060233087,0.120009797118,0.0,0.944444444444,0.6,0.0,0.472222222222,0.3,0.0,0.5,0.4,0.0,Buy
S36074187,0.449913478177,0.0,0.0,0.680768571058,0.0,0.0,0.0303792600702,0.0,0.0,0.0504224424872,0.0,0.0,0.105408761312,0.0,0.0,2.95255261979,0.0,0.0,0.328061402199,0.0,0.0,0.583333333333,0.0,0.0,Hold
S45649240,0.111517015958,0.0,0.0,0.141282999659,0.0,0.0,0.141282999659,0.0,0.0,0.141282999659,0.0,0.0,0.141282999659,0.0,0.0,0.423076923077,0.0,0.0,0.423076923077,0.0,0.0,0.423076923077,0.0,0.0,Buy
S1162632,0.0,0.0130633572828,0.0,0.0,0.0571475224372,0.0,0.0,0.0571475224372,0.0,0.0,0.0571475224372,0.0,0.0,0.0571475224372,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,Buy
S1105963,0.273024418381,0.0,0.0,0.358693091626,0.0,0.0,0.156213102089,0.0,0.0,0.179346545813,0.0,0.0,0.202479989536,0.0,0.0,1.11675579323,0.0,0.0,0.558377896613,0.0,0.0,0.647058823529,0.0,0.0,Buy
S40691134,0.726783310902,0.0,0.0,0.43353196188,0.0,0.0,0.43353196188,0.0,0.0,0.43353196188,0.0,0.0,0.43353196188,0.0,0.0,0.508532423208,0.0,0.0,0.508532423208,0.0,0.0,0.508532423208,0.0,0.0,Sell
S15635118,0.542203422419,0.0,0.0,0.397563949056,0.0,0.0,0.0647550971844,0.0,0.0,0.111792650098,0.0,0.0,0.189923202393,0.0,0.0,1.03104279687,0.0,0.0,0.343680932289,0.0,0.0,0.5,0.0,0.0,Buy
S30592235,0.253797346664,7.35467015023,0.0,0.290711847696,0.959065250075,0.0,0.105227169142,0.318952242429,0.0,0.145355923848,0.479532625038,0.0,0.185484678554,0.640113007646,0.0,0.898268398268,0.698444130127,0.0,0.449134199134,0.349222065064,0.0,0.469696969697,0.4,0.0,Hold
S2838216,5.76043068641,0.60091443501,0.0,1.2225568218,0.250113887163,0.0,0.112662345659,0.102937872434,0.0,0.141282999659,0.125056943582,0.0,0.569257565073,0.147176014729,0.0,1.2726628444,0.723300970874,0.0,0.424220948134,0.361650485437,0.0,0.428571428571,0.5,0.0,Hold
S2071532,0.0,0.00653167864141,0.157785268594,0.0,0.0404094006433,0.030555533747,0.0,0.0404094006433,0.030555533747,0.0,0.0404094006433,0.030555533747,0.0,0.0404094006433,0.030555533747,0.0,0.5,0.0769230769231,0.0,0.5,0.0769230769231,0.0,0.5,0.0769230769231,Hold
S2838216,0.0769082868679,0.0,0.0,0.208394250774,0.0,0.0,0.0908556907848,0.0,0.0,0.104197125387,0.0,0.0,0.117538559989,0.0,0.0,1.05303030303,0.0,0.0,0.526515151515,0.0,0.0,0.636363636364,0.0,0.0,Buy
S36074187,0.115362430302,0.0,0.0,0.105408761312,0.0,0.0,0.105408761312,0.0,0.0,0.105408761312,0.0,0.0,0.105408761312,0.0,0.0,0.310344827586,0.0,0.0,0.310344827586,0.0,0.0,0.310344827586,0.0,0.0,Hold
S47356301,0.21534320323,7.24363161332,0.0,0.417785546382,0.878448462787,0.0,0.197463494015,0.258489651963,0.0,0.208892773191,0.439224231393,0.0,0.220322052367,0.619958810824,0.0,1.34090909091,0.662080493764,0.0,0.670454545455,0.331040246882,0.0,0.75,0.363636363636,0.0,Sell
S32314222,0.146125745049,0.0,0.0,0.144514428815,0.0,0.0,0.144514428815,0.0,0.0,0.144514428815,0.0,0.0,0.144514428815,0.0,0.0,0.378048780488,0.0,0.0,0.378048780488,0.0,0.0,0.378048780488,0.0,0.0,Buy
S22576226,5.61045952701,0.0,0.0,0.997232130486,0.0,0.0,0.997232130486,0.0,0.0,0.997232130486,0.0,0.0,0.997232130486,0.0,0.0,0.421014492754,0.0,0.0,0.421014492754,0.0,0.0,0.421014492754,0.0,0.0,Buy
S26301203,0.719092482215,0.698889614631,0.0,0.699636418143,0.214943583591,0.0,0.10375772115,0.0269396004289,0.0,0.107789515439,0.0538792008578,0.0,0.178940898825,0.107471791796,0.0,1.84885011895,0.385416666667,0.0,0.462212529738,0.128472222222,0.0,0.525773195876,0.21875,0.0,Buy
S40782108,0.153816573736,0.18288700196,0.0,0.247447821844,0.145583965592,0.0,0.0794014294404,0.145583965592,0.0,0.123723910922,0.145583965592,0.0,0.168046392404,0.145583965592,0.0,0.955555555556,0.340425531915,0.0,0.477777777778,0.340425531915,0.0,0.555555555556,0.340425531915,0.0,Buy
S15179100,0.38454143434,0.13716525147,0.0,0.631192579825,0.0740716548943,0.0,0.142109433475,0.0740716548943,0.0,0.158550825315,0.0740716548943,0.0,0.174239536796,0.0740716548943,0.0,2.36363636364,0.2,0.0,0.590909090909,0.2,0.0,0.818181818182,0.2,0.0,Buy
S25239156,0.0346087290906,0.346178967995,0.0,0.0930171074192,0.255905127944,0.0,0.0930171074192,0.07536190922,0.0,0.0930171074192,0.100397963076,0.0,0.0930171074192,0.10278963629,0.0,0.5,0.768461007591,0.0,0.5,0.256153669197,0.0,0.5,0.347826086957,0.0,Buy
S29576112,0.0,0.764206401045,0.0,0.0,0.221180348432,0.0,0.0,0.221180348432,0.0,0.0,0.221180348432,0.0,0.0,0.221180348432,0.0,0.0,0.253012048193,0.0,0.0,0.253012048193,0.0,0.0,0.253012048193,0.0,Sell
S1300218,0.157661988079,0.574787720444,0.0,0.269454319111,0.169295085876,0.0,0.119039750566,0.169295085876,0.0,0.134727159556,0.169295085876,0.0,0.150414568545,0.169295085876,0.0,0.952380952381,0.223300970874,0.0,0.47619047619,0.223300970874,0.0,0.535714285714,0.223300970874,0.0,Buy
S24239148,0.44222264949,0.222077073808,0.0,0.650699682982,0.281070642634,0.0,0.0425040695676,0.0779913386797,0.0,0.0914667137169,0.084990596851,0.0,0.123469142234,0.105039281063,0.0,2.54204830257,1.03611111111,0.0,0.363149757511,0.34537037037,0.0,0.6,0.466666666667,0.0,Sell
S2737793,0.453758892521,0.424559111692,0.0,0.653013605362,0.484680441818,0.0,0.212184795131,0.0737225451434,0.0,0.214813808031,0.119656714331,0.0,0.221728911565,0.167104279642,0.0,1.97113071371,1.42467948718,0.0,0.657043571238,0.356169871795,0.0,1.0,0.5,0.0,Buy
S160255,0.103826187272,0.235140431091,0.0,0.220693032588,0.259177535161,0.0,0.0470563911474,0.259177535161,0.0,0.0689015610513,0.259177535161,0.0,0.097740905672,0.259177535161,0.0,1.29292929293,0.534482758621,0.0,0.430976430976,0.534482758621,0.0,0.833333333333,0.534482758621,0.0,Hold
S4354116,0.22687944626,0.0,0.0,0.252168691458,0.0,0.0,0.252168691458,0.0,0.0,0.252168691458,0.0,0.0,0.252168691458,0.0,0.0,0.529411764706,0.0,0.0,0.529411764706,0.0,0.0,0.529411764706,0.0,0.0,Sell
S94311056,8.11766967891,0.352710646636,0.0,6.98583126248,0.187156342538,0.0,0.207836261574,0.0417665518405,0.0,0.284552849951,0.0835331036809,0.0,0.32817010659,0.0935781712691,0.0,12.7200951718,0.449455949456,0.0,0.454289113277,0.149818649819,0.0,0.655737704918,0.246753246753,0.0,Sell
S20763182,0.0538358008075,0.0391900718485,0.0,0.11601271569,0.0659882749252,0.0,0.11601271569,0.0659882749252,0.0,0.11601271569,0.0659882749252,0.0,0.11601271569,0.0659882749252,0.0,0.5,0.333333333333,0.0,0.5,0.333333333333,0.0,0.5,0.333333333333,0.0,Buy
S536481,0.0422995577774,0.0,0.0,0.0171390469108,0.0,0.0,0.0171390469108,0.0,0.0,0.0171390469108,0.0,0.0,0.0171390469108,0.0,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0,0.0,Hold
