ExpertID,SymbolID,Buy_p,Buy_r,Buy_n,Hold_p,Hold_r,Hold_n,Sell_p,Sell_r,Sell_n,Buy_n_norm,Hold_n_norm,Sell_n_norm
1304,S28177108,0.33333333333333331,1.0,1,0.5,0.33333333333333331,3,0.0,0.0,1,0.003845414343395501,0.019595035924232528,0.0071720576633436135
1304,S2880851,0.0,0.0,0,1.0,1.0,2,0.0,0.0,0,0.0,0.013063357282821686,0.0
1304,S3398867,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0,0.007690828686791002,0.006531678641410843,0.0
1304,S4499433,0.0,0.0,1,0.0,0.0,0,0.0,0.0,3,0.003845414343395501,0.0,0.02151617299003084
1305,S314697,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1305,S35262136,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
1307,S14363193,0.75,1.0,6,0.0,0.0,2,0.0,0.0,0,0.023072486060373005,0.013063357282821686,0.0
1307,S2026475,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
1307,S44420110,0.66666666666666663,1.0,2,0.0,0.0,1,0.0,0.0,0,0.007690828686791002,0.006531678641410843,0.0
1307,S4496116,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
1307,S47046130,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
1307,S5872139,0.0,0.0,0,0.5,1.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
1307,S591675,0.5,1.0,2,0.0,0.0,1,0.0,0.0,1,0.007690828686791002,0.006531678641410843,0.0071720576633436135
1307,S657387,0.66666666666666663,1.0,2,0.0,0.0,1,0.0,0.0,0,0.007690828686791002,0.006531678641410843,0.0
1308,S39455115,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1308,S45137137,1.0,0.33333333333333331,3,0.0,0.0,1,0.0,0.0,0,0.011536243030186502,0.006531678641410843,0.0
1308,S8101122,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
1310,S3229194,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
1310,S4811950,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1311,S1531977,0.0,0.0,5,0.125,1.0,1,0.0,0.0,2,0.019227071716977504,0.006531678641410843,0.014344115326687227
1313,S1045499,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1313,S1222990,0.0,0.0,1,0.5,1.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
1313,S2368299,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1313,S2772688,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,0.0,0.013063357282821686,0.0
1313,S31598173,0.66666666666666663,0.8571428571428571,7,0.0,0.0,3,0.0,0.0,0,0.026917900403768506,0.019595035924232528,0.0
1313,S3822598,0.5,0.5,2,0.0,0.0,1,0.0,0.0,0,0.007690828686791002,0.006531678641410843,0.0
1316,S1878083,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0,0.011536243030186502,0.0,0.0
1316,S21249258,0.5,1.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
1316,S28722136,0.0,0.0,4,0.14285714285714285,1.0,1,0.0,0.0,2,0.015381657373582004,0.006531678641410843,0.014344115326687227
1316,S32061102,0.0,0.0,1,0.75,1.0,3,0.0,0.0,0,0.003845414343395501,0.019595035924232528,0.0
1316,S3768877,0.0,0.0,2,0.59999999999999998,0.75,4,0.0,0.0,0,0.007690828686791002,0.02612671456564337,0.0
1316,S39271195,0.20000000000000001,0.16666666666666666,6,0.375,0.59999999999999998,5,0.0,0.0,2,0.023072486060373005,0.032658393207054215,0.014344115326687227
1316,S40782108,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1316,S4525957,0.33333333333333331,0.5,2,0.66666666666666663,0.5,4,0.0,0.0,0,0.007690828686791002,0.02612671456564337,0.0
1316,S49814117,0.0,0.0,5,0.16666666666666666,1.0,1,0.0,0.0,1,0.019227071716977504,0.006531678641410843,0.0071720576633436135
1316,S5265154,0.22222222222222221,1.0,2,0.0,0.0,3,0.0,0.0,4,0.007690828686791002,0.019595035924232528,0.028688230653374454
1320,S1148556,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
1320,S18928138,0.0,0.0,2,0.0,0.0,4,0.0,0.0,0,0.007690828686791002,0.02612671456564337,0.0
1320,S25564115,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.006531678641410843,0.014344115326687227
1320,S2745665,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1320,S3356845,0.0,0.0,0,1.0,0.5,4,0.0,0.0,0,0.0,0.02612671456564337,0.0
1320,S3754891,1.0,0.5,2,0.5,1.0,2,0.0,0.0,1,0.007690828686791002,0.013063357282821686,0.0071720576633436135
1320,S3940295,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
1320,S4262777,0.5,1.0,3,0.0,0.0,2,0.0,0.0,1,0.011536243030186502,0.013063357282821686,0.0071720576633436135
1320,S4364360,0.0,0.0,3,0.25,1.0,1,0.0,0.0,0,0.011536243030186502,0.006531678641410843,0.0
1320,S4450396,0.0,0.0,2,0.33333333333333331,1.0,1,0.0,0.0,0,0.007690828686791002,0.006531678641410843,0.0
1320,S46451100,0.33333333333333331,0.5,2,0.5,0.5,2,0.0,0.0,1,0.007690828686791002,0.013063357282821686,0.0071720576633436135
1320,S4683836,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1320,S4800358,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
1320,S531655,1.0,0.5,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
1322,S38927421,0.0,0.0,1,0.0,0.0,0,0.5,1.0,1,0.003845414343395501,0.0,0.0071720576633436135
1324,S1674183,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1324,S38080196,0.25,1.0,1,0.0,0.0,1,0.0,0.0,7,0.003845414343395501,0.006531678641410843,0.050204403643405296
1329,S2911788,0.0,0.0,6,0.0,0.0,1,0.0,0.0,0,0.023072486060373005,0.006531678641410843,0.0
1329,S536481,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
1329,S5726103,0.5,0.5,4,0.5714285714285714,0.66666666666666663,6,0.0,0.0,1,0.015381657373582004,0.039190071848465055,0.0071720576633436135
1332,S12434156,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1332,S17646222,0.0,0.0,0,1.0,1.0,2,0.0,0.0,1,0.0,0.013063357282821686,0.0071720576633436135
1332,S48769203,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1334,S3795794,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1339,S10502119,0.0,0.0,0,1.0,0.59999999999999998,5,0.0,0.0,0,0.0,0.032658393207054215,0.0
1339,S1940885,0.0,0.0,0,1.0,0.5,4,0.0,0.0,1,0.0,0.02612671456564337,0.0071720576633436135
1339,S2889056,0.0,0.0,1,0.33333333333333331,1.0,1,0.0,0.0,1,0.003845414343395501,0.006531678641410843,0.0071720576633436135
1339,S2908858,1.0,1.0,1,1.0,1.0,2,0.0,0.0,0,0.003845414343395501,0.013063357282821686,0.0
1339,S298662,0.0,0.0,0,0.66666666666666663,1.0,2,0.0,0.0,1,0.0,0.013063357282821686,0.0071720576633436135
1339,S3010571,0.0,0.0,0,0.0,0.0,1,0.66666666666666663,1.0,2,0.0,0.006531678641410843,0.014344115326687227
1339,S4053356,0.33333333333333331,0.33333333333333331,3,0.0,0.0,2,0.0,0.0,0,0.011536243030186502,0.013063357282821686,0.0
1339,S821292,0.0,0.0,0,1.0,1.0,2,0.0,0.0,0,0.0,0.013063357282821686,0.0
1341,S1448130,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1341,S33204245,1.0,1.0,2,0.5,1.0,1,0.0,0.0,1,0.007690828686791002,0.006531678641410843,0.0071720576633436135
1341,S34290123,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.014344115326687227
1343,S2075994,0.0,0.0,0,1.0,0.5,2,0.5,1.0,1,0.0,0.013063357282821686,0.0071720576633436135
1343,S3066798,0.0,0.0,6,0.0,0.0,0,0.0,0.0,1,0.023072486060373005,0.0,0.0071720576633436135
1344,S16079104,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1344,S2620997,0.0,0.0,0,0.33333333333333331,0.25,4,0.0,0.0,6,0.0,0.02612671456564337,0.04303234598006168
1344,S3795794,0.33333333333333331,0.5,2,0.59999999999999998,0.75,4,0.0,0.0,2,0.007690828686791002,0.02612671456564337,0.014344115326687227
1346,S17283111,0.25,1.0,1,0.0,0.0,2,0.0,0.0,1,0.003845414343395501,0.013063357282821686,0.0071720576633436135
1346,S2519588,0.25,0.40000000000000002,5,0.25,0.16666666666666666,6,0.0,0.0,1,0.019227071716977504,0.039190071848465055,0.0071720576633436135
1346,S36297,0.0,0.0,0,0.33333333333333331,1.0,1,0.0,0.0,2,0.0,0.006531678641410843,0.014344115326687227
1346,S3831290,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0,0.003845414343395501,0.013063357282821686,0.0
1346,S44555100,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1346,S4576574,0.16666666666666666,1.0,1,0.0,0.0,2,0.0,0.0,3,0.003845414343395501,0.013063357282821686,0.02151617299003084
1346,S48162117,0.2857142857142857,0.5,4,0.5,0.5,4,0.0,0.0,3,0.015381657373582004,0.02612671456564337,0.02151617299003084
1346,S48769203,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1346,S9220188,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1347,S4936756,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1350,S1956391,1.0,0.66666666666666663,3,0.0,0.0,0,0.0,0.0,0,0.011536243030186502,0.0,0.0
1350,S28177108,0.5,1.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
1351,S1531977,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1351,S17646222,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
1351,S36348162,0.66666666666666663,1.0,2,0.0,0.0,0,0.0,0.0,1,0.007690828686791002,0.0,0.0071720576633436135
1351,S39455115,1.0,1.0,3,0.0,0.0,0,0.0,0.0,0,0.011536243030186502,0.0,0.0
1351,S45137137,1.0,0.75,4,0.0,0.0,0,0.0,0.0,0,0.015381657373582004,0.0,0.0
1351,S49160135,0.33333333333333331,1.0,1,0.0,0.0,1,0.0,0.0,1,0.003845414343395501,0.006531678641410843,0.0071720576633436135
1351,S8101122,0.33333333333333331,1.0,1,0.0,0.0,1,0.0,0.0,1,0.003845414343395501,0.006531678641410843,0.0071720576633436135
1352,S150960,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1352,S1588591,0.25,1.0,1,0.0,0.0,2,0.0,0.0,1,0.003845414343395501,0.013063357282821686,0.0071720576633436135
1352,S2754280,0.0,0.0,2,0.59999999999999998,1.0,3,0.0,0.0,0,0.007690828686791002,0.019595035924232528,0.0
1352,S4185678,1.0,1.0,2,1.0,1.0,1,0.0,0.0,0,0.007690828686791002,0.006531678641410843,0.0
1352,S686568,0.5,0.33333333333333331,3,0.0,0.0,1,0.0,0.0,0,0.011536243030186502,0.006531678641410843,0.0
1353,S21840103,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.014344115326687227
1353,S48769203,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
1358,S1250435,0.5,1.0,1,0.0,0.0,0,0.0,0.0,1,0.003845414343395501,0.0,0.0071720576633436135
1358,S144666,0.5,1.0,1,1.0,0.5,2,0.0,0.0,0,0.003845414343395501,0.013063357282821686,0.0
1358,S985378,0.0,0.0,0,0.0,0.0,3,0.0,0.0,1,0.0,0.019595035924232528,0.0071720576633436135
1359,S37177112,0.5,1.0,1,0.0,0.0,0,0.0,0.0,1,0.003845414343395501,0.0,0.0071720576633436135
1360,S2023109,0.5,0.5,2,0.0,0.0,1,0.0,0.0,0,0.007690828686791002,0.006531678641410843,0.0
1360,S3434273,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
1360,S488194,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.006531678641410843,0.014344115326687227
1361,S4206794,1.0,0.5,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
1361,S4729863,0.5,1.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
1361,S563986,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1362,S2327873,0.33333333333333331,1.0,2,0.0,0.0,2,0.0,0.0,2,0.007690828686791002,0.013063357282821686,0.014344115326687227
1362,S2546178,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
1362,S2828232,0.33333333333333331,1.0,1,0.0,0.0,2,0.0,0.0,0,0.003845414343395501,0.013063357282821686,0.0
1362,S4218276,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.014344115326687227
1362,S45137137,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1364,S1148556,1.0,0.5,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
1364,S4800358,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1367,S1444370,0.33333333333333331,1.0,1,0.0,0.0,2,0.0,0.0,0,0.003845414343395501,0.013063357282821686,0.0
1367,S2718877,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1368,S1625663,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1368,S212643,0.0,0.0,0,0.0,0.0,0,1.0,1.0,2,0.0,0.0,0.014344115326687227
1368,S2267887,1.0,1.0,2,0.66666666666666663,1.0,2,0.0,0.0,1,0.007690828686791002,0.013063357282821686,0.0071720576633436135
1368,S2890954,0.0,0.0,0,0.5,0.5,2,0.0,0.0,1,0.0,0.013063357282821686,0.0071720576633436135
1368,S3575567,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
1368,S3769257,0.5,1.0,1,0.0,0.0,0,0.0,0.0,1,0.003845414343395501,0.0,0.0071720576633436135
1369,S6362142,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1370,S2174341,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1370,S4683836,1.0,0.5,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
1370,S531655,0.5,1.0,1,0.0,0.0,0,0.0,0.0,1,0.003845414343395501,0.0,0.0071720576633436135
1371,S30990203,1.0,0.25,4,0.0,0.0,0,0.0,0.0,0,0.015381657373582004,0.0,0.0
1371,S43175124,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0,0.011536243030186502,0.0,0.0
1372,S2902746,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1373,S1039689,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0.02151617299003084
1373,S1956391,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1373,S28177108,0.40000000000000002,0.66666666666666663,3,0.0,0.0,1,0.0,0.0,3,0.011536243030186502,0.006531678641410843,0.02151617299003084
1373,S2880851,0.66666666666666663,1.0,2,0.0,0.0,0,0.0,0.0,2,0.007690828686791002,0.0,0.014344115326687227
1373,S3398867,0.0,0.0,1,1.0,1.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
1373,S4499433,0.66666666666666663,1.0,2,0.0,0.0,0,0.0,0.0,2,0.007690828686791002,0.0,0.014344115326687227
1373,S6362142,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
1376,S21249258,0.0,0.0,0,0.0,0.0,3,0.0,0.0,1,0.0,0.019595035924232528,0.0071720576633436135
1376,S39189147,0.0,0.0,1,0.0,0.0,0,0.0,0.0,1,0.003845414343395501,0.0,0.0071720576633436135
1382,S37177112,0.5,1.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
1382,S7097194,0.5,1.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
1385,S18471150,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
1385,S32973162,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
1389,S23548466,0.26666666666666666,0.44444444444444442,9,0.0,0.0,9,0.0,0.0,2,0.03460872909055951,0.05878510777269758,0.014344115326687227
1389,S25183201,0.0,0.0,1,0.5,1.0,2,0.0,0.0,1,0.003845414343395501,0.013063357282821686,0.0071720576633436135
1389,S29656286,1.0,0.25,4,0.0,0.0,0,0.0,0.0,0,0.015381657373582004,0.0,0.0
1389,S94311056,0.5,1.0,1,0.0,0.0,0,0.0,0.0,1,0.003845414343395501,0.0,0.0071720576633436135
1390,S1300218,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
1390,S14834153,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.014344115326687227
1390,S1564262,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1390,S45359401,1.0,0.5,4,0.0,0.0,0,0.0,0.0,0,0.015381657373582004,0.0,0.0
1390,S7458399,0.25,1.0,1,0.0,0.0,2,0.0,0.0,1,0.003845414343395501,0.013063357282821686,0.0071720576633436135
1391,S2766091,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.006531678641410843,0.014344115326687227
1391,S38857148,0.0,0.0,0,0.5,1.0,1,0.0,0.0,2,0.0,0.006531678641410843,0.014344115326687227
1391,S9611200,0.20000000000000001,1.0,1,0.0,0.0,0,0.0,0.0,4,0.003845414343395501,0.0,0.028688230653374454
1392,S45111148,0.47368421052631576,1.0,9,0.0,0.0,8,0.0,0.0,2,0.03460872909055951,0.05225342913128674,0.014344115326687227
1392,S45397242,1.0,0.20000000000000001,10,0.0,0.0,0,0.0,0.0,1,0.03845414343395501,0.0,0.0071720576633436135
1392,S5131181,0.8571428571428571,1.0,6,0.0,0.0,1,0.0,0.0,0,0.023072486060373005,0.006531678641410843,0.0
1392,S7291152,0.33333333333333331,1.0,2,0.0,0.0,2,0.0,0.0,2,0.007690828686791002,0.013063357282821686,0.014344115326687227
1392,S8195195,1.0,0.25,4,0.5714285714285714,0.80000000000000004,5,0.0,0.0,0,0.015381657373582004,0.032658393207054215,0.0
1393,S1188272,0.42857142857142855,1.0,3,0.0,0.0,3,0.0,0.0,1,0.011536243030186502,0.019595035924232528,0.0071720576633436135
1393,S16029106,0.0,0.0,0,0.5,1.0,1,0.0,0.0,3,0.0,0.006531678641410843,0.02151617299003084
1393,S2349116,1.0,1.0,2,0.0,0.0,0,0.0,0.0,1,0.007690828686791002,0.0,0.0071720576633436135
1393,S2938636,0.5,1.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
1393,S29981135,0.66666666666666663,1.0,4,0.0,0.0,0,0.0,0.0,2,0.015381657373582004,0.0,0.014344115326687227
1393,S8402267,0.42857142857142855,1.0,3,0.0,0.0,0,0.0,0.0,4,0.011536243030186502,0.0,0.028688230653374454
1394,S10893102,0.77777777777777779,1.0,7,0.0,0.0,1,0.0,0.0,1,0.026917900403768506,0.006531678641410843,0.0071720576633436135
1394,S110280,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0,0.011536243030186502,0.0,0.0
1394,S2200077,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
1394,S2608269,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
1394,S3471458,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1394,S39220131,1.0,1.0,3,0.0,0.0,0,0.0,0.0,0,0.011536243030186502,0.0,0.0
1394,S39374150,0.0,0.0,2,0.0,0.0,0,0.0,0.0,2,0.007690828686791002,0.0,0.014344115326687227
1394,S4126873,0.0,0.0,1,0.25,1.0,1,0.0,0.0,2,0.003845414343395501,0.006531678641410843,0.014344115326687227
1394,S4336995,0.66666666666666663,1.0,4,0.0,0.0,2,0.0,0.0,0,0.015381657373582004,0.013063357282821686,0.0
1394,S5494120,0.66666666666666663,1.0,2,0.0,0.0,1,0.0,0.0,0,0.007690828686791002,0.006531678641410843,0.0
1399,S14363193,1.0,1.0,4,0.0,0.0,0,0.0,0.0,0,0.015381657373582004,0.0,0.0
1399,S2172183,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1399,S28722136,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1399,S39271195,0.0,0.0,2,0.33333333333333331,1.0,1,0.0,0.0,0,0.007690828686791002,0.006531678641410843,0.0
1399,S42238117,0.0,0.0,0,1.0,0.5,2,0.0,0.0,1,0.0,0.013063357282821686,0.0071720576633436135
1399,S49814117,0.0,0.0,4,0.0,0.0,0,0.0,0.0,0,0.015381657373582004,0.0,0.0
1399,S5265154,0.5,1.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
1403,S11158180,0.0,0.0,3,0.33333333333333331,1.0,2,0.0,0.0,1,0.011536243030186502,0.013063357282821686,0.0071720576633436135
1403,S14926173,0.59999999999999998,1.0,6,0.0,0.0,2,0.0,0.0,2,0.023072486060373005,0.013063357282821686,0.014344115326687227
1403,S33313171,0.40000000000000002,1.0,2,0.0,0.0,1,0.0,0.0,2,0.007690828686791002,0.006531678641410843,0.014344115326687227
1403,S368977,0.22222222222222221,1.0,2,0.0,0.0,0,0.0,0.0,7,0.007690828686791002,0.0,0.050204403643405296
1403,S47341190,0.20000000000000001,1.0,1,0.0,0.0,3,0.0,0.0,1,0.003845414343395501,0.019595035924232528,0.0071720576633436135
1403,S94311056,0.42857142857142855,1.0,9,0.0,0.0,9,0.0,0.0,3,0.03460872909055951,0.05878510777269758,0.02151617299003084
1404,S21249258,0.72727272727272729,1.0,8,0.0,0.0,2,0.0,0.0,1,0.030763314747164008,0.013063357282821686,0.0071720576633436135
1404,S24027218,0.42857142857142855,1.0,3,0.0,0.0,1,0.0,0.0,3,0.011536243030186502,0.006531678641410843,0.02151617299003084
1404,S29593164,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1404,S3768877,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
1404,S39189147,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
1405,S1674183,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1405,S38080196,0.55555555555555558,1.0,5,0.0,0.0,0,0.0,0.0,4,0.019227071716977504,0.0,0.028688230653374454
1406,S21249258,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
1406,S24027218,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0,0.019227071716977504,0.0,0.0
1406,S47046130,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0,0.011536243030186502,0.0,0.0
1408,S14363193,1.0,0.5,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
1408,S37310117,0.0,0.0,3,0.14285714285714285,1.0,1,0.0,0.0,3,0.011536243030186502,0.006531678641410843,0.02151617299003084
1408,S44420110,0.0,0.0,0,1.0,1.0,2,0.0,0.0,2,0.0,0.013063357282821686,0.014344115326687227
1408,S4496116,0.0,0.0,2,0.20000000000000001,1.0,1,0.0,0.0,4,0.007690828686791002,0.006531678641410843,0.028688230653374454
1408,S5872139,1.0,1.0,2,1.0,1.0,2,0.0,0.0,0,0.007690828686791002,0.013063357282821686,0.0
1409,S14363193,0.75,1.0,3,1.0,0.5,2,0.0,0.0,0,0.011536243030186502,0.013063357282821686,0.0
1409,S591675,0.40000000000000002,1.0,2,0.0,0.0,1,0.0,0.0,2,0.007690828686791002,0.006531678641410843,0.014344115326687227
1409,S657387,0.0,0.0,3,0.25,1.0,1,0.0,0.0,0,0.011536243030186502,0.006531678641410843,0.0
1409,S80102,0.0,0.0,2,0.2857142857142857,1.0,2,0.0,0.0,3,0.007690828686791002,0.013063357282821686,0.02151617299003084
1410,S10893102,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1410,S110280,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,0.0,0.013063357282821686,0.0
1410,S30885142,0.5,1.0,1,0.0,0.0,0,0.0,0.0,1,0.003845414343395501,0.0,0.0071720576633436135
1410,S3471458,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
1410,S39220131,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
1410,S4336995,0.5,1.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
1411,S1848572,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
1411,S2868159,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.014344115326687227
1411,S30231105,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1412,S13577141,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
1412,S21249258,1.0,1.0,5,0.0,0.0,0,0.0,0.0,0,0.019227071716977504,0.0,0.0
1412,S29593164,0.5,1.0,2,0.0,0.0,1,0.0,0.0,1,0.007690828686791002,0.006531678641410843,0.0071720576633436135
1412,S32606160,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
1412,S39189147,0.0,0.0,0,0.75,1.0,3,0.0,0.0,1,0.0,0.019595035924232528,0.0071720576633436135
1414,S2172183,0.33333333333333331,1.0,1,0.0,0.0,2,0.0,0.0,0,0.003845414343395501,0.013063357282821686,0.0
1414,S40782108,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,0.0,0.013063357282821686,0.0
