ExpertID,Buy_p,Buy_r,Buy_n,Hold_p,Hold_r,Hold_n,Sell_p,Sell_r,Sell_n,Buy_n_norm,Hold_n_norm,Sell_n_norm
1435.0,0.5,0.5,16.0,0.153846153846,0.285714285714,7.0,0.0,0.0,6.0,0.0615266294943,0.0457217504899,0.0430323459801
1439.0,0.0,0.0,0.0,0.2,0.333333333333,3.0,0.0,0.0,4.0,0.0,0.0195950359242,0.0286882306534
1443.0,0.166666666667,0.333333333333,3.0,0.666666666667,0.571428571429,7.0,0.0,0.0,2.0,0.0115362430302,0.0457217504899,0.0143441153267
1444.0,0.5,0.5,2.0,0.333333333333,0.5,2.0,0.0,0.0,1.0,0.00769082868679,0.0130633572828,0.00717205766334
1446.0,0.0,0.0,5.0,0.166666666667,0.5,2.0,0.0,0.0,2.0,0.019227071717,0.0130633572828,0.0143441153267
1448.0,1.0,1.0,3.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0115362430302,0.00653167864141,0.00717205766334
1449.0,0.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0038454143434,0.00653167864141,0.0143441153267
1451.0,0.4,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.00769082868679,0.00653167864141,0.0143441153267
1454.0,0.666666666667,0.4,5.0,0.25,0.5,2.0,0.0,0.0,2.0,0.019227071717,0.0130633572828,0.0143441153267
1455.0,0.704545454545,0.861111111111,36.0,0.153846153846,0.285714285714,7.0,0.0,0.0,14.0,0.138434916362,0.0457217504899,0.100408807287
1458.0,0.333333333333,0.285714285714,7.0,0.4,0.666666666667,9.0,0.25,0.111111111111,9.0,0.0269179004038,0.0587851077727,0.0645485189701
1460.0,0.333333333333,0.5,6.0,0.428571428571,0.375,8.0,0.0,0.0,3.0,0.0230724860604,0.0522534291313,0.02151617299
1461.0,0.25,1.0,1.0,1.0,0.6,5.0,0.0,0.0,1.0,0.0038454143434,0.0326583932071,0.00717205766334
1462.0,0.375,1.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0115362430302,0.0195950359242,0.0143441153267
1464.0,0.538461538462,0.7,10.0,0.4,0.6,10.0,0.0,0.0,8.0,0.038454143434,0.0653167864141,0.0573764613067
1468.0,0.0,0.0,6.0,0.0,0.0,0.0,0.444444444444,0.571428571429,7.0,0.0230724860604,0.0,0.0502044036434
1469.0,0.625,1.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.019227071717,0.0130633572828,0.00717205766334
1471.0,0.615384615385,1.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0307633147472,0.0195950359242,0.0143441153267
1472.0,0.3,1.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0115362430302,0.0261267145656,0.02151617299
1473.0,0.571428571429,0.4,10.0,0.363636363636,0.8,5.0,0.0,0.0,3.0,0.038454143434,0.0326583932071,0.02151617299
1476.0,0.4,0.727272727273,11.0,0.3,0.375,8.0,0.0,0.0,11.0,0.0422995577774,0.0522534291313,0.0788926342968
1478.0,0.5,0.333333333333,3.0,0.2,0.5,2.0,0.0,0.0,3.0,0.0115362430302,0.0130633572828,0.02151617299
1479.0,0.529411764706,0.9,10.0,0.333333333333,0.428571428571,7.0,0.0,0.0,9.0,0.038454143434,0.0457217504899,0.0645485189701
1481.0,0.3,0.375,8.0,0.583333333333,0.7,10.0,0.0,0.0,4.0,0.0307633147472,0.0653167864141,0.0286882306534
1482.0,0.333333333333,0.333333333333,6.0,0.333333333333,0.6,5.0,0.0,0.0,4.0,0.0230724860604,0.0326583932071,0.0286882306534
1483.0,0.5,1.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0153816573736,0.00653167864141,0.02151617299
1490.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.00653167864141,0.0286882306534
1491.0,0.8125,0.8125,16.0,0.7,0.875,8.0,0.0,0.0,2.0,0.0615266294943,0.0522534291313,0.0143441153267
1492.0,0.222222222222,1.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.00769082868679,0.0261267145656,0.02151617299
1493.0,0.333333333333,0.375,8.0,0.0,0.0,4.0,0.333333333333,0.0909090909091,11.0,0.0307633147472,0.0261267145656,0.0788926342968
1494.0,0.45,0.818181818182,11.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0422995577774,0.0653167864141,0.0143441153267
1495.0,0.0,0.0,0.0,1.0,0.5,2.0,0.0,0.0,1.0,0.0,0.0130633572828,0.00717205766334
1496.0,0.4,0.4,5.0,0.4,0.5,4.0,0.0,0.0,1.0,0.019227071717,0.0261267145656,0.00717205766334
1497.0,0.526315789474,0.645161290323,31.0,0.647058823529,0.407407407407,27.0,0.2,0.25,12.0,0.119207844645,0.176355323318,0.0860646919601
1498.0,0.5,0.642857142857,28.0,0.413793103448,0.705882352941,17.0,0.0,0.0,20.0,0.107671601615,0.111038536904,0.143441153267
1499.0,0.285714285714,0.25,8.0,0.3,0.5,6.0,0.0,0.0,4.0,0.0307633147472,0.0391900718485,0.0286882306534
1500.0,0.470588235294,0.666666666667,12.0,0.421052631579,0.615384615385,13.0,0.75,0.2,15.0,0.0461449721207,0.0849118223383,0.10758086495
1501.0,0.5,0.3,10.0,0.0,0.0,1.0,0.0,0.0,6.0,0.038454143434,0.00653167864141,0.0430323459801
1502.0,0.47619047619,0.833333333333,12.0,0.4,0.4,5.0,0.0,0.0,9.0,0.0461449721207,0.0326583932071,0.0645485189701
1508.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.00653167864141,0.0143441153267
1509.0,1.0,1.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.019227071717,0.0130633572828,0.0
1511.0,0.0,0.0,1.0,0.333333333333,1.0,3.0,0.0,0.0,7.0,0.0038454143434,0.0195950359242,0.0502044036434
1517.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0038454143434,0.00653167864141,0.00717205766334
1518.0,0.25,0.111111111111,9.0,0.5,0.714285714286,7.0,0.0,0.0,2.0,0.0346087290906,0.0457217504899,0.0143441153267
1519.0,0.451612903226,0.538461538462,26.0,0.4,0.333333333333,24.0,0.5,0.4,5.0,0.0999807729283,0.156760287394,0.0358602883167
1523.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0038454143434,0.00653167864141,0.0
1524.0,0.571428571429,0.615384615385,13.0,0.25,0.285714285714,7.0,1.0,0.333333333333,3.0,0.0499903864641,0.0457217504899,0.02151617299
1526.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038454143434,0.0,0.0
1527.0,0.541666666667,0.629032258065,62.0,0.119047619048,0.333333333333,15.0,0.454545454545,0.104166666667,48.0,0.238415689291,0.0979751796212,0.34425876784
1528.0,0.6,0.75,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0153816573736,0.00653167864141,0.00717205766334
1529.0,0.333333333333,0.5,8.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0307633147472,0.0391900718485,0.0358602883167
1530.0,0.5,0.444444444444,18.0,0.173913043478,0.285714285714,14.0,0.166666666667,0.0769230769231,13.0,0.0692174581811,0.0914435009798,0.0932367496235
1531.0,0.538461538462,0.875,16.0,0.444444444444,0.285714285714,14.0,0.0,0.0,5.0,0.0615266294943,0.0914435009798,0.0358602883167
1533.0,0.25641025641,0.5,20.0,0.0,0.0,19.0,0.0,0.0,14.0,0.0769082868679,0.124101894187,0.100408807287
1539.0,0.294117647059,0.416666666667,12.0,0.625,0.5,20.0,0.0,0.0,3.0,0.0461449721207,0.130633572828,0.02151617299
1544.0,0.75,0.75,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0153816573736,0.0,0.00717205766334
1545.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0038454143434,0.00653167864141,0.0
1546.0,0.2,0.166666666667,6.0,0.5,0.6,10.0,0.0,0.0,1.0,0.0230724860604,0.0653167864141,0.00717205766334
1547.0,0.714285714286,0.5,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.038454143434,0.00653167864141,0.00717205766334
1550.0,0.666666666667,0.333333333333,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0230724860604,0.00653167864141,0.00717205766334
1551.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00653167864141,0.0
1552.0,0.32,0.5,16.0,0.368421052632,0.411764705882,17.0,1.0,0.214285714286,14.0,0.0615266294943,0.111038536904,0.100408807287
1553.0,0.538461538462,0.538461538462,13.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0499903864641,0.0326583932071,0.02151617299
1555.0,0.533333333333,0.666666666667,12.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0461449721207,0.0391900718485,0.0143441153267
1558.0,0.5,0.375,8.0,0.166666666667,0.333333333333,3.0,0.333333333333,0.285714285714,7.0,0.0307633147472,0.0195950359242,0.0502044036434
1563.0,0.428571428571,0.28125,32.0,0.352941176471,0.857142857143,14.0,0.333333333333,0.133333333333,15.0,0.123053258989,0.0914435009798,0.10758086495
1564.0,0.421052631579,0.5,16.0,0.272727272727,0.3,10.0,0.25,0.125,8.0,0.0615266294943,0.0653167864141,0.0573764613067
1565.0,0.75,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0115362430302,0.00653167864141,0.0
1566.0,0.333333333333,0.333333333333,3.0,0.428571428571,0.75,4.0,0.0,0.0,3.0,0.0115362430302,0.0261267145656,0.02151617299
1567.0,0.461538461538,1.0,6.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0230724860604,0.0391900718485,0.02151617299
1568.0,0.75,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0115362430302,0.00653167864141,0.0
1569.0,0.166666666667,0.5,2.0,0.5,0.4,5.0,0.0,0.0,3.0,0.00769082868679,0.0326583932071,0.02151617299
1570.0,0.333333333333,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0038454143434,0.0130633572828,0.0
1571.0,0.3,0.75,12.0,0.166666666667,0.0625,16.0,0.0,0.0,8.0,0.0461449721207,0.104506858263,0.0573764613067
1572.0,0.0555555555556,0.5,2.0,0.0,0.0,5.0,0.0,0.0,12.0,0.00769082868679,0.0326583932071,0.0860646919601
1573.0,0.558823529412,0.95,60.0,0.529411764706,0.28125,32.0,0.0,0.0,27.0,0.230724860604,0.209013716525,0.19364555691
1574.0,1.0,0.333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115362430302,0.0,0.0
1575.0,0.2,0.5,2.0,0.5,0.666666666667,3.0,0.0,0.0,4.0,0.00769082868679,0.0195950359242,0.0286882306534
1576.0,0.666666666667,0.333333333333,12.0,0.142857142857,1.0,1.0,0.0,0.0,2.0,0.0461449721207,0.00653167864141,0.0143441153267
1577.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038454143434,0.0,0.0
1578.0,0.0833333333333,1.0,1.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0038454143434,0.0391900718485,0.0358602883167
1579.0,0.555555555556,0.833333333333,6.0,0.5,0.5,4.0,0.0,0.0,3.0,0.0230724860604,0.0261267145656,0.02151617299
1629.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0130633572828,0.0
1638.0,0.46875,0.9375,16.0,0.5,0.181818181818,11.0,0.0,0.0,9.0,0.0615266294943,0.0718484650555,0.0645485189701
1639.0,0.5,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.00769082868679,0.00653167864141,0.00717205766334
1640.0,0.0,0.0,5.0,0.166666666667,1.0,1.0,0.0,0.0,0.0,0.019227071717,0.00653167864141,0.0
1641.0,0.481481481481,0.65,20.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0769082868679,0.0261267145656,0.10758086495
1642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0143441153267
1643.0,0.222222222222,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.00769082868679,0.0,0.0502044036434
1644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.02151617299
1645.0,0.572916666667,0.723684210526,76.0,0.142857142857,0.210526315789,19.0,0.0,0.0,29.0,0.292251490098,0.124101894187,0.207989672237
1646.0,0.5,0.619047619048,21.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0807537012113,0.0457217504899,0.0645485189701
1648.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.00769082868679,0.0130633572828,0.00717205766334
1649.0,0.46875,0.75,20.0,0.307692307692,0.25,16.0,0.0,0.0,9.0,0.0769082868679,0.104506858263,0.0645485189701
1650.0,0.333333333333,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.00769082868679,0.0195950359242,0.00717205766334
1651.0,0.0,0.0,1.0,0.25,1.0,1.0,0.0,0.0,2.0,0.0038454143434,0.00653167864141,0.0143441153267
1652.0,0.888888888889,0.470588235294,17.0,0.230769230769,1.0,3.0,0.0,0.0,3.0,0.0653720438377,0.0195950359242,0.02151617299
1653.0,0.307692307692,1.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0153816573736,0.0261267145656,0.0358602883167
1657.0,0.444444444444,0.5,8.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0307633147472,0.0130633572828,0.0286882306534
1659.0,0.0,0.0,3.0,0.4,1.0,2.0,0.0,0.0,1.0,0.0115362430302,0.0130633572828,0.00717205766334
1660.0,0.0,0.0,1.0,0.5,0.4,5.0,0.5,0.666666666667,3.0,0.0038454143434,0.0326583932071,0.02151617299
1661.0,0.357142857143,0.3125,32.0,0.246753246753,0.703703703704,27.0,0.0,0.0,46.0,0.123053258989,0.176355323318,0.329914652514
1662.0,0.529411764706,0.457627118644,59.0,0.219178082192,0.615384615385,26.0,0.0,0.0,39.0,0.22687944626,0.169823644677,0.27971024887
1666.0,0.415584415584,0.842105263158,38.0,0.478260869565,0.305555555556,36.0,0.0,0.0,26.0,0.146125745049,0.235140431091,0.186473499247
1668.0,0.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0038454143434,0.00653167864141,0.0143441153267
1669.0,0.658536585366,0.586956521739,46.0,0.277777777778,0.5,20.0,0.0,0.0,13.0,0.176889059796,0.130633572828,0.0932367496235
1670.0,0.4,0.766666666667,60.0,0.323529411765,0.275,40.0,0.0,0.0,49.0,0.230724860604,0.261267145656,0.351430825504
1671.0,0.615384615385,0.5,32.0,0.243243243243,0.75,12.0,0.0,0.0,19.0,0.123053258989,0.0783801436969,0.136269095604
1672.0,0.666666666667,0.571428571429,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0269179004038,0.0,0.0143441153267
1673.0,0.474576271186,0.388888888889,72.0,0.310810810811,0.433962264151,53.0,0.12,0.0909090909091,33.0,0.276869832724,0.346178967995,0.23667790289
1674.0,0.303703703704,0.854166666667,48.0,0.227272727273,0.0735294117647,68.0,0.0,0.0,41.0,0.184579888483,0.444154147616,0.294054364197
1680.0,0.0,0.0,0.0,0.6,0.6,5.0,0.0,0.0,4.0,0.0,0.0326583932071,0.0286882306534
1681.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0038454143434,0.0,0.02151617299
1683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0143441153267
1686.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.019227071717,0.0,0.0143441153267
1689.0,1.0,0.666666666667,3.0,0.5,1.0,2.0,0.0,0.0,1.0,0.0115362430302,0.0130633572828,0.00717205766334
1698.0,0.347826086957,0.363636363636,22.0,0.310344827586,0.45,20.0,0.0,0.0,10.0,0.0845991155547,0.130633572828,0.0717205766334
1699.0,0.708333333333,0.904255319149,94.0,0.230769230769,0.3,20.0,0.0,0.0,32.0,0.361468948279,0.130633572828,0.229505845227
1700.0,0.421014492754,0.79643591501,1459.0,0.298444130127,0.191470054446,1102.0,0.0,0.0,906.0,5.61045952701,7.19790986283,6.49788424299
1701.0,0.181818181818,1.0,4.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0153816573736,0.0261267145656,0.100408807287
1702.0,0.508532423208,0.78835978836,189.0,0.28,0.216494845361,97.0,0.0,0.0,82.0,0.726783310902,0.633572828217,0.588108728394
1704.0,0.527777777778,0.542857142857,70.0,0.0540540540541,0.166666666667,12.0,0.0,0.0,30.0,0.269179004038,0.0783801436969,0.2151617299
1705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00717205766334
1707.0,0.4,0.222222222222,9.0,0.333333333333,0.846153846154,13.0,0.0,0.0,16.0,0.0346087290906,0.0849118223383,0.114752922613
1708.0,0.0,0.0,34.0,0.0,0.0,2.0,0.0,0.0,16.0,0.130744087675,0.0130633572828,0.114752922613
1709.0,0.448398576512,0.79746835443,158.0,0.21875,0.168674698795,83.0,0.0,0.0,104.0,0.607575466256,0.542129327237,0.745893996988
1710.0,0.365853658537,0.505617977528,89.0,0.239130434783,0.328358208955,67.0,0.0,0.0,59.0,0.342241876562,0.437622468975,0.423151402137
1711.0,0.333333333333,0.571428571429,14.0,0.357142857143,0.384615384615,13.0,1.0,0.153846153846,13.0,0.0538358008075,0.0849118223383,0.0932367496235
1712.0,0.415300546448,0.434285714286,175.0,0.198830409357,0.4,85.0,0.0,0.0,94.0,0.672947510094,0.55519268452,0.674173420354
1713.0,0.0,0.0,5.0,0.222222222222,1.0,2.0,0.0,0.0,2.0,0.019227071717,0.0130633572828,0.0143441153267
1714.0,0.615384615385,0.8,10.0,0.0,0.0,3.0,0.0,0.0,4.0,0.038454143434,0.0195950359242,0.0286882306534
1715.0,0.327868852459,0.740740740741,27.0,0.428571428571,0.206896551724,29.0,0.0,0.0,19.0,0.103826187272,0.189418680601,0.136269095604
1716.0,0.681818181818,0.789473684211,38.0,0.117647058824,0.166666666667,12.0,0.0,0.0,11.0,0.146125745049,0.0783801436969,0.0788926342968
1717.0,0.488372093023,0.368421052632,57.0,0.292307692308,0.513513513514,37.0,0.0,0.0,14.0,0.219188617574,0.241672109732,0.100408807287
1718.0,0.477707006369,0.735294117647,102.0,0.229508196721,0.202898550725,69.0,0.0,0.0,47.0,0.392232263026,0.450685826257,0.337086710177
1720.0,0.642857142857,0.6,15.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0576812151509,0.0130633572828,0.0502044036434
1721.0,0.607142857143,0.753164556962,158.0,0.277777777778,0.25,60.0,0.434782608696,0.181818181818,55.0,0.607575466256,0.391900718485,0.394463171484
1722.0,0.545454545455,1.0,6.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0230724860604,0.0326583932071,0.00717205766334
1723.0,0.4,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.00769082868679,0.0,0.02151617299
1724.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0130633572828,0.0
1725.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038454143434,0.0,0.0
1731.0,0.454545454545,0.6,25.0,0.444444444444,0.631578947368,19.0,0.0,0.0,16.0,0.0961353585849,0.124101894187,0.114752922613
1732.0,0.368421052632,0.466666666667,15.0,0.166666666667,0.5,4.0,0.0,0.0,12.0,0.0576812151509,0.0261267145656,0.0860646919601
1733.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00653167864141,0.00717205766334
1735.0,0.210526315789,1.0,4.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0153816573736,0.0326583932071,0.0717205766334
1736.0,0.655737704918,0.727272727273,55.0,0.257142857143,0.5625,16.0,0.0,0.0,25.0,0.211497788887,0.104506858263,0.179301441584
1737.0,0.666666666667,0.285714285714,14.0,0.111111111111,0.5,4.0,0.0,0.0,7.0,0.0538358008075,0.0261267145656,0.0502044036434
1740.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00769082868679,0.0,0.0
1741.0,0.285714285714,0.333333333333,6.0,0.285714285714,0.333333333333,6.0,0.0,0.0,2.0,0.0230724860604,0.0391900718485,0.0143441153267
1742.0,0.75,0.375,24.0,0.04,1.0,1.0,0.0,0.0,12.0,0.0922899442415,0.00653167864141,0.0860646919601
1751.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038454143434,0.0,0.0
1774.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038454143434,0.0,0.0
1779.0,0.555555555556,0.714285714286,7.0,0.333333333333,0.25,4.0,0.0,0.0,1.0,0.0269179004038,0.0261267145656,0.00717205766334
1781.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00653167864141,0.0
1782.0,0.4,0.333333333333,6.0,0.692307692308,0.818181818182,11.0,0.0,0.0,1.0,0.0230724860604,0.0718484650555,0.00717205766334
1783.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038454143434,0.0,0.00717205766334
1784.0,0.346153846154,0.75,12.0,0.3,0.333333333333,9.0,0.0,0.0,15.0,0.0461449721207,0.0587851077727,0.10758086495
1785.0,0.625,0.882352941176,17.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0653720438377,0.0130633572828,0.0717205766334
1786.0,1.0,0.6,5.0,0.25,1.0,1.0,0.0,0.0,1.0,0.019227071717,0.00653167864141,0.00717205766334
1787.0,0.666666666667,1.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,0.00769082868679,0.0130633572828,0.0
1789.0,0.75,0.5,6.0,0.2,0.5,2.0,0.0,0.0,1.0,0.0230724860604,0.0130633572828,0.00717205766334
1790.0,0.0,0.0,2.0,0.666666666667,0.666666666667,6.0,0.0,0.0,0.0,0.00769082868679,0.0391900718485,0.0
1791.0,0.166666666667,1.0,2.0,0.333333333333,0.2,5.0,0.0,0.0,8.0,0.00769082868679,0.0326583932071,0.0573764613067
1792.0,0.222222222222,0.5,8.0,0.5,0.384615384615,13.0,0.0,0.0,7.0,0.0307633147472,0.0849118223383,0.0502044036434
1793.0,0.545454545455,0.714285714286,42.0,0.0909090909091,0.333333333333,6.0,0.0,0.0,29.0,0.161507402423,0.0391900718485,0.207989672237
1794.0,0.2,0.142857142857,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0269179004038,0.0261267145656,0.0
1795.0,0.571428571429,0.857142857143,14.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0538358008075,0.0195950359242,0.0430323459801
1796.0,0.153846153846,0.125,16.0,0.4375,0.736842105263,19.0,0.0,0.0,12.0,0.0615266294943,0.124101894187,0.0860646919601
1797.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038454143434,0.0,0.00717205766334
1798.0,0.4,0.8,5.0,0.5,0.2,5.0,0.0,0.0,2.0,0.019227071717,0.0326583932071,0.0143441153267
1800.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00769082868679,0.0,0.0
1801.0,1.0,0.333333333333,3.0,0.0,0.0,1.0,0.25,1.0,1.0,0.0115362430302,0.00653167864141,0.00717205766334
1807.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00653167864141,0.0
1810.0,0.461538461538,1.0,6.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0230724860604,0.0130633572828,0.0645485189701
1812.0,0.2,0.125,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0307633147472,0.0,0.0502044036434
1816.0,0.0,0.0,2.0,0.333333333333,0.5,2.0,0.0,0.0,0.0,0.00769082868679,0.0130633572828,0.0
1818.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00653167864141,0.0
1820.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038454143434,0.0,0.0
1822.0,0.4,0.333333333333,6.0,0.333333333333,0.333333333333,6.0,0.5,1.0,1.0,0.0230724860604,0.0391900718485,0.00717205766334
1823.0,0.25,0.333333333333,3.0,0.625,0.555555555556,9.0,0.4,0.4,5.0,0.0115362430302,0.0587851077727,0.0358602883167
1824.0,0.285714285714,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.00769082868679,0.0326583932071,0.0
1825.0,0.75,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0115362430302,0.00653167864141,0.0
1826.0,1.0,0.333333333333,6.0,0.166666666667,1.0,1.0,0.0,0.0,1.0,0.0230724860604,0.00653167864141,0.00717205766334
1827.0,0.5,1.0,1.0,0.333333333333,1.0,1.0,0.0,0.0,3.0,0.0038454143434,0.00653167864141,0.02151617299
1831.0,0.515789473684,0.742424242424,66.0,0.166666666667,0.210526315789,19.0,1.0,0.0555555555556,36.0,0.253797346664,0.124101894187,0.25819407588
1836.0,0.5,0.5,2.0,0.333333333333,0.5,2.0,0.0,0.0,1.0,0.00769082868679,0.0130633572828,0.00717205766334
1837.0,0.833333333333,1.0,5.0,1.0,0.666666666667,3.0,0.0,0.0,0.0,0.019227071717,0.0195950359242,0.0
1839.0,0.666666666667,0.666666666667,3.0,0.5,0.666666666667,3.0,0.0,0.0,1.0,0.0115362430302,0.0195950359242,0.00717205766334
1840.0,0.25,0.1,10.0,0.0909090909091,1.0,1.0,0.0,0.0,4.0,0.038454143434,0.00653167864141,0.0286882306534
1841.0,0.25,1.0,1.0,0.5,0.25,4.0,0.0,0.0,1.0,0.0038454143434,0.0261267145656,0.00717205766334
1843.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0153816573736,0.0,0.00717205766334
1844.0,0.586206896552,0.85,20.0,0.166666666667,0.0909090909091,11.0,0.0,0.0,4.0,0.0769082868679,0.0718484650555,0.0286882306534
1846.0,0.75,0.857142857143,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0269179004038,0.0130633572828,0.0
1848.0,0.777777777778,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0269179004038,0.0130633572828,0.0
1849.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0038454143434,0.00653167864141,0.00717205766334
1852.0,0.625,0.555555555556,9.0,0.125,0.25,4.0,0.0,0.0,3.0,0.0346087290906,0.0261267145656,0.02151617299
1854.0,0.333333333333,0.666666666667,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0115362430302,0.00653167864141,0.02151617299
1855.0,0.6,0.771428571429,35.0,0.0,0.0,11.0,0.0,0.0,7.0,0.134589502019,0.0718484650555,0.0502044036434
1856.0,0.441860465116,0.904761904762,21.0,0.5,0.173913043478,23.0,0.0,0.0,7.0,0.0807537012113,0.150228608752,0.0502044036434
1857.0,0.5,0.428571428571,7.0,0.4,0.4,5.0,0.6,0.75,4.0,0.0269179004038,0.0326583932071,0.0286882306534
1858.0,0.631578947368,0.545454545455,22.0,0.416666666667,0.5,20.0,0.0,0.0,7.0,0.0845991155547,0.130633572828,0.0502044036434
1861.0,0.153846153846,0.5,4.0,0.6,0.272727272727,11.0,0.0,0.0,3.0,0.0153816573736,0.0718484650555,0.02151617299
1862.0,0.379310344828,0.647058823529,17.0,0.444444444444,0.470588235294,17.0,0.0,0.0,13.0,0.0653720438377,0.111038536904,0.0932367496235
1863.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00653167864141,0.0
1864.0,0.470588235294,0.689655172414,58.0,0.242424242424,0.347826086957,23.0,0.0,0.0,37.0,0.223034031917,0.150228608752,0.265366133544
